"","Phylum","Subphylum","Superclass","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Custom.Subfamily","Tribe","Genus.Group","Subtribe","Genus","Species.Group","Subgenus","Species","Subspecies","Coarse_STE","Coarse_STE_rank"
"877","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Hemiptera","Heteroptera","Gerromorpha","Hydrometroidea","Macroveliidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Oravelia","ZZZ","ZZZ","ZZZ","ZZZ","Oravelia","Genus"
"881","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Anisitsiellidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Oregonacarus","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"882","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Eucarida","Decapoda","Pleocyemata","Brachyura","Majoidea","Oregoniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Oregonia","ZZZ","ZZZ","ZZZ","ZZZ","Oregonia","Genus"
"883","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Adephaga","ZZZ","ZZZ","Dytiscidae","Hydroporinae","ZZZ","Hydroporini","ZZZ","ZZZ","Oreodytes","ZZZ","ZZZ","ZZZ","ZZZ","Dytiscidae","Family"
"884","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Adephaga","ZZZ","ZZZ","Dytiscidae","Hydroporinae","ZZZ","Hydroporini","ZZZ","ZZZ","Oreodytes","ZZZ","ZZZ","ZZZ","ZZZ","Dytiscidae","Family"
"885","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Adephaga","ZZZ","ZZZ","Dytiscidae","Hydroporinae","ZZZ","Hydroporini","ZZZ","ZZZ","Oreodytes","ZZZ","ZZZ","ZZZ","ZZZ","Dytiscidae","Family"
"886","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Adephaga","ZZZ","ZZZ","Dytiscidae","Hydroporinae","ZZZ","Hydroporini","ZZZ","ZZZ","Oreodytes","ZZZ","ZZZ","ZZZ","ZZZ","Dytiscidae","Family"
"887","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Empididae","Oreogetoninae","ZZZ","ZZZ","ZZZ","ZZZ","Oreogeton","ZZZ","ZZZ","ZZZ","ZZZ","Oreogeton","Genus"
"888","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Sarcoptiformes","Oribatida","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"889","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Sarcoptiformes","Oribatida","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"891","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","ZZZ","ZZZ","Megaloptera","ZZZ","ZZZ","ZZZ","Corydalidae","Chauliodinae","ZZZ","ZZZ","ZZZ","ZZZ","Orohermes","ZZZ","ZZZ","ZZZ","ZZZ","Orohermes","Genus"
"892","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Oropuella","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"893","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Oropuella","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"894","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"895","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"896","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"897","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Orthocladius","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"898","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Orthocladius","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"899","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Orthocladius","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"900","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Orthocladius","ZZZ","Euorthocladius","ZZZ","ZZZ","Chironomidae","Family"
"901","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Orthocladius","ZZZ","Symposiocladius","ZZZ","ZZZ","Chironomidae","Family"
"902","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Orthocladius","ZZZ","Symposiocladius","ZZZ","ZZZ","Chironomidae","Family"
"903","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","Orthocladius complex","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"904","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Perlodidae","Perlodinae","ZZZ","Diploperlini","ZZZ","ZZZ","Osobenus","ZZZ","ZZZ","yakimae","ZZZ","Osobenus yakimae","Species"
"905","Arthropoda","Crustacea","ZZZ","Ostracoda","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ostracoda","Class"
"906","Arthropoda","Crustacea","ZZZ","Ostracoda","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ostracoda","Class"
"907","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Oxidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"908","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Oxidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Oxus","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"909","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Stratiomyomorpha","ZZZ","Stratiomyidae","Stratiomyinae","ZZZ","Oxycerini","ZZZ","ZZZ","Oxycera","ZZZ","ZZZ","ZZZ","ZZZ","Oxycera","Genus"
"911","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Hymenoptera","Apocrita","Aculeata","Apoidea","Colletidae","Euryglossinae","ZZZ","ZZZ","ZZZ","ZZZ","Pachyprosopis","ZZZ","Parapachyprosopis","ZZZ","ZZZ","Pachyprosopis (Parapachyprosopis)","Subgenus"
"915","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Diamesinae","ZZZ","Diamesini","ZZZ","ZZZ","Pagastia","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"916","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Pagastiella","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"917","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Paguridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Pagurus","ZZZ","ZZZ","aleuticus","ZZZ","Pagurus aleuticus","Species"
"918","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Cucujiformia","Tenebrionoidea","Zopheridae","Colydiinae","ZZZ","ZZZ","ZZZ","ZZZ","Paha","ZZZ","ZZZ","ZZZ","ZZZ","Paha","Genus"
"919","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Hydroptiloidea","Hydroptilidae","Ptilocolepinae","ZZZ","ZZZ","ZZZ","ZZZ","Palaeagapetus","ZZZ","ZZZ","nearcticus","ZZZ","Palaeagapetus","Genus"
"920","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Eucarida","Decapoda","Pleocyemata","Caridea","Palaemonoidea","Palaemonidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Palaemonidae","Family"
"921","Mollusca","ZZZ","ZZZ","Bivalvia","Palaeoheterodonta","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Palaeoheterodonta","Subclass"
"922","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Hydryphantidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Panisopsis","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"923","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Parachaetocladius","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"924","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Parachironomus","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"925","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Paracladopelma","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"926","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","ZZZ","ZZZ","Ephemeroptera","Pisciforma","ZZZ","ZZZ","Baetidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Paracloeodes","ZZZ","ZZZ","ZZZ","ZZZ","Paracloeodes","Genus"
"927","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Paracricotopus","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"928","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Staphyliniformia","Hydrophiloidea","Hydrophilidae","Hydrophilinae","ZZZ","Anacaenini","ZZZ","ZZZ","Paracymus","ZZZ","ZZZ","ZZZ","ZZZ","Paracymus","Genus"
"929","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","ZZZ","Tipulidae","Limoniinae","ZZZ","Hexatomini","ZZZ","ZZZ","Paradelphomyia","ZZZ","ZZZ","ZZZ","ZZZ","Paradelphomyia","Genus"
"930","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Parakiefferiella","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"931","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Paralauterborniella","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"932","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Paralauterborniella","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"933","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Staphyliniformia","Staphylinoidea","Staphylinidae","Aleocharinae","ZZZ","Athetini","ZZZ","ZZZ","Paraleptonia","ZZZ","ZZZ","ZZZ","ZZZ","Paraleptonia","Genus"
"936","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Paralimnophyes","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"937","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Parametriocnemus","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"938","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Mideopsidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Paramideopsis","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"939","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Peracarida","Amphipoda","Gammaridea","ZZZ","ZZZ","Eusiridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Paramoera","ZZZ","ZZZ","ZZZ","ZZZ","Paramoera","Genus"
"940","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Paranais","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"941","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Chloroperlidae","Paraperlinae","ZZZ","ZZZ","ZZZ","ZZZ","Paraperla","ZZZ","ZZZ","ZZZ","ZZZ","Paraperla","Genus"
"942","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Chloroperlidae","Paraperlinae","ZZZ","ZZZ","ZZZ","ZZZ","Paraperla","ZZZ","ZZZ","ZZZ","ZZZ","Paraperla","Genus"
"943","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Chloroperlidae","Paraperlinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Paraperlinae","Subfamily"
"944","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Paraphaenocladius","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"945","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Hydropsychoidea","Hydropsychidae","Arctopsychinae","ZZZ","ZZZ","ZZZ","ZZZ","Parapsyche","ZZZ","ZZZ","ZZZ","ZZZ","Parapsyche","Genus"
"946","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Hydropsychoidea","Hydropsychidae","Arctopsychinae","ZZZ","ZZZ","ZZZ","ZZZ","Parapsyche","ZZZ","ZZZ","almota","ZZZ","Parapsyche","Genus"
"947","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Hydropsychoidea","Hydropsychidae","Arctopsychinae","ZZZ","ZZZ","ZZZ","ZZZ","Parapsyche","ZZZ","ZZZ","elsis","ZZZ","Parapsyche","Genus"
"948","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Tanytarsini","ZZZ","ZZZ","Paratanytarsus","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"949","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Paratendipes","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"950","Arthropoda","Chelicerata","ZZZ","Arachnida","ZZZ","ZZZ","ZZZ","Trombidiformes","Prostigmata","ZZZ","ZZZ","Hydryphantidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Parathyas","ZZZ","ZZZ","ZZZ","ZZZ","Parathyas","Genus"
"951","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Podonominae","ZZZ","Podonomini","ZZZ","ZZZ","Parochlus","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"952","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Parorthocladius","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"953","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Leptoceroidea","Odontoceridae","Odontocerinae","ZZZ","ZZZ","ZZZ","ZZZ","Parthina","ZZZ","ZZZ","ZZZ","ZZZ","Parthina","Genus"
"954","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Leptoceroidea","Odontoceridae","Odontocerinae","ZZZ","ZZZ","ZZZ","ZZZ","Parthina","ZZZ","ZZZ","ZZZ","ZZZ","Parthina","Genus"
"955","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Hydryphantidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Partnunia","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"956","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","ZZZ","Tipulidae","Limoniinae","ZZZ","Pediciini","ZZZ","ZZZ","Pedicia","ZZZ","ZZZ","ZZZ","ZZZ","Pedicia","Genus"
"957","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","Tipuloidea","Pediciidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Pediciidae","Family"
"958","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","Tipuloidea","Pediciidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Pediciidae","Family"
"959","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Apataniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Pedomoecus","ZZZ","ZZZ","sierra","ZZZ","Pedomoecus","Genus"
"960","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Apataniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Pedomoecus","ZZZ","ZZZ","sierra","ZZZ","Pedomoecus","Genus"
"961","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Adephaga","ZZZ","ZZZ","Haliplidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Peltodytes","ZZZ","ZZZ","ZZZ","ZZZ","Peltodytes","Genus"
"962","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Peltoperlidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Peltoperlidae","Family"
"963","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Tanypodinae","ZZZ","Pentaneurini","ZZZ","ZZZ","Pentaneura","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"964","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Tanypodinae","ZZZ","Pentaneurini","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"965","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Psychodomorpha","ZZZ","Psychodidae","Psychodinae","ZZZ","Pericomaini","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Pericomaini","Tribe"
"966","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Psychodomorpha","ZZZ","Psychodidae","Psychodinae","ZZZ","Pericomaini","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Pericomaini","Tribe"
"967","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Psychodomorpha","ZZZ","Psychodidae","Psychodinae","ZZZ","Pericomaini","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Pericomaini","Tribe"
"968","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Perlidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Perlidae","Family"
"969","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Perlidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Perlidae","Family"
"970","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Perlidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Perlidae","Family"
"971","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","ZZZ","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Perlodidae","Perlodinae","ZZZ","Arcynopterygini","ZZZ","ZZZ","Perlinodes","ZZZ","ZZZ","aureus","ZZZ","Perlinodes aureus","Species"
"972","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","ZZZ","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Perlodidae","Perlodinae","ZZZ","Arcynopterygini","ZZZ","ZZZ","Perlinodes","ZZZ","ZZZ","aureus","ZZZ","Perlinodes aureus","Species"
"973","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Perlodidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Perlodidae","Family"
"974","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Perlodidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Perlodidae","Family"
"975","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Perlodidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Perlodidae","Family"
"976","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Lepidoptera","ZZZ","ZZZ","Geometroidea","Geometridae","Ennominae","ZZZ","Azelinini","ZZZ","ZZZ","Pero","ZZZ","ZZZ","ZZZ","ZZZ","Pero","Genus"
